customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome
4170,64,64900.0,113,18.4,0.531,2,0.3701,0,95,40.35,54.1
4171,73,87300.0,416,25.64,0.433,6,0.5979,0,55,27.19,18.05
4172,65,32100.0,267,18.19,1.011,9,0.241,0,55,81.31,99.28
4173,56,65100.0,305,19.03,1.377,14,0.4285,0,55,112.37,89.8
4174,42,42400.0,28,10.79,4.286,4,0.2331,0,95,188.21,198.66
4175,37,39300.0,218,12.77,1.239,9,0.2629,1,55,72.79,113.95
4176,46,68700.0,271,18.41,0.996,9,0.4399,0,55,67.09,65.15
4177,62,54900.0,248,18.37,0.847,7,0.3521,0,55,60.49,62.65
4178,61,40600.0,215,24.05,0.837,6,0.2684,0,55,79.09,76.26
4179,19,85600.0,186,27.38,0.323,2,0.5171,1,55,44.17,96.6
4180,42,81700.0,164,18.17,1.098,6,0.4863,1,95,88.78,169.27
4181,75,30000.0,152,23.68,1.184,6,0.2072,0,95,114.69,128.84
4182,56,34200.0,942,14.74,0.701,22,0.4366,1,55,43.45,86.16
4183,31,72700.0,662,24.27,0.816,18,0.5851,0,55,83.62,71.32
4184,90,66000.0,330,15.21,0.545,6,0.4416,0,55,30.47,29.49
4185,55,96500.0,229,22.21,0.524,4,0.5963,0,55,57.45,50.48
4186,62,79300.0,439,27.08,0.888,13,0.5568,1,55,92.57,155.96
4187,62,72700.0,590,16.51,0.814,16,0.5632,0,55,57.19,51.86
4188,49,42300.0,33,16.62,0.909,1,0.2337,0,95,55.66,55.65
4189,43,72900.0,123,23.29,0.488,2,0.4201,1,95,53.04,149.18
4190,90,45200.0,702,11.67,0.769,18,0.4297,1,55,35.1,99.84
4191,72,95800.0,366,15.48,0.328,4,0.6326,0,55,36.84,31.57
4192,69,76700.0,174,26.04,0.345,2,0.4587,0,95,34.92,18.21
4193,65,49700.0,836,31.77,0.61,17,0.4986,0,55,85.02,76.92
4194,38,78500.0,150,24.07,0.8,4,0.4623,1,95,71.98,178.35
4195,77,116500.0,4,30.73,5.0,3,0.6461,0,75,612.14,615.62
4196,41,57600.0,113,14.22,1.062,4,0.3293,0,95,60.07,56.37
4197,60,77600.0,886,28.99,0.711,21,0.6776,1,55,85.26,140.87
4198,27,50300.0,147,15.66,0.408,2,0.2997,0,95,19.59,16.93
4199,20,59800.0,294,24.79,0.51,5,0.3937,1,55,46.01,108.88
4200,60,34300.0,163,18.18,1.84,10,0.2275,0,95,134.52,137.89
4201,41,62200.0,475,22.49,0.758,12,0.4632,1,55,71.38,123.59
4202,21,59100.0,374,21.83,0.802,10,0.4135,0,55,69.74,78.92
4203,64,104600.0,63,28.5,0.476,1,0.5945,0,75,52.83,64.6
4204,90,34300.0,44,16.56,0.682,1,0.2025,0,95,34.56,25.36
4205,79,63900.0,353,24.43,0.765,9,0.436,0,55,78.76,69.75
4206,51,91300.0,24,20.06,1.25,1,0.5017,1,95,107.04,226.05
4207,55,59900.0,912,17.79,0.757,23,0.5842,0,55,61.56,67.82
4208,70,64400.0,398,27.0,0.754,10,0.4528,1,55,82.63,154.33
4209,74,51300.0,1100,18.56,0.791,29,0.5896,0,55,53.9,62.82
4210,49,44200.0,867,15.0,0.554,16,0.4744,1,55,30.67,90.26
4211,56,30000.0,449,19.67,0.535,8,0.2745,0,55,43.33,21.96
4212,60,52800.0,360,22.11,0.75,9,0.3724,1,55,66.18,108.97
4213,64,46000.0,1100,10.4,0.709,26,0.5577,1,55,22.73,84.24
4214,53,67100.0,318,23.71,0.66,7,0.4446,0,55,49.14,40.09
4215,53,48100.0,658,17.9,0.775,17,0.4337,0,55,51.05,49.56
4216,78,59500.0,235,22.48,0.511,4,0.3746,1,55,43.73,107.84
4217,76,59700.0,387,19.01,0.775,10,0.421,1,55,61.4,117.76
4218,63,65600.0,582,22.16,0.825,16,0.5173,1,55,69.85,128.84
4219,84,59700.0,563,9.8,0.746,14,0.4751,1,55,27.23,96.11
4220,48,41300.0,544,11.72,0.882,16,0.3599,1,55,42.24,112.11
4221,83,72400.0,209,24.56,0.144,1,0.4433,1,55,26.68,81.12
4222,64,89200.0,358,36.49,0.587,7,0.5917,1,55,84.35,152.09
4223,90,74700.0,343,23.04,0.962,11,0.4989,0,55,76.27,66.66
4224,35,48200.0,111,13.77,0.27,1,0.2799,0,95,9.4,11.66
4225,43,60000.0,1100,19.68,0.655,24,0.6402,1,55,66.03,126.69
4226,62,30000.0,48,10.03,0.625,1,0.1867,0,95,36.55,35.49
4227,62,63500.0,315,25.77,0.762,8,0.422,1,55,86.06,138.84
4228,88,63200.0,694,19.72,0.692,16,0.5374,0,55,60.2,49.0
4229,44,43200.0,23,21.75,5.0,6,0.2355,0,95,440.7,440.35
4230,70,52200.0,71,17.06,1.268,3,0.2898,1,95,84.62,163.53
4231,75,60400.0,703,24.77,0.64,15,0.523,1,55,70.35,124.02
4232,67,88200.0,275,15.11,0.327,3,0.5605,1,55,27.01,82.62
4233,39,84700.0,336,22.83,0.893,10,0.558,1,55,88.3,150.76
4234,79,50300.0,459,20.24,0.588,9,0.3869,0,55,42.82,31.05
4235,76,58300.0,38,17.4,5.0,7,0.3127,0,95,345.4,348.8
4236,65,56700.0,660,20.3,0.818,18,0.4869,0,55,61.29,66.98
4237,58,82600.0,102,24.1,1.176,4,0.4725,0,95,121.34,121.12
4238,59,68900.0,495,25.58,0.788,13,0.5106,1,55,83.05,142.53
4239,54,66700.0,565,23.11,0.903,17,0.5188,0,55,86.61,89.31
4240,66,78500.0,961,23.74,0.531,17,0.7023,1,55,55.03,84.02
4241,56,52700.0,57,22.3,0.526,1,0.2887,0,95,35.62,26.4
4242,41,90800.0,64,16.85,2.344,5,0.5111,0,95,165.04,186.47
4243,37,61400.0,620,15.45,0.968,20,0.5033,1,55,55.5,117.06
4244,42,44400.0,329,9.73,0.456,5,0.3171,0,55,14.15,8.13
4245,59,61000.0,50,21.89,0.6,1,0.3305,1,95,45.85,144.52
4246,55,90900.0,167,25.7,0.898,5,0.5437,0,95,92.95,100.06
4247,59,56900.0,1100,25.46,0.791,29,0.6225,1,55,80.02,150.43
4248,64,86700.0,303,24.76,0.792,8,0.56,1,55,67.31,118.42
4249,44,49700.0,943,14.3,0.732,23,0.5318,0,55,27.56,21.6
4250,80,53900.0,535,18.76,0.449,8,0.4312,1,55,32.07,82.1
4251,50,77900.0,687,12.31,0.699,16,0.6231,0,55,40.93,35.22
4252,48,45200.0,127,14.74,0.472,2,0.2691,0,95,33.57,27.52
4253,63,83900.0,309,10.85,0.583,6,0.5448,1,55,33.31,90.18
4254,24,66200.0,322,21.57,0.186,2,0.4404,1,55,14.47,65.26
4255,42,44100.0,572,15.22,0.839,16,0.3841,0,55,48.25,47.63
4256,72,66900.0,303,19.37,0.99,10,0.4388,1,55,75.82,149.54
4257,25,47500.0,493,12.47,0.609,10,0.3807,1,55,36.81,82.23
4258,74,76100.0,875,18.07,0.72,21,0.6665,1,55,64.94,123.31
4259,81,109800.0,181,29.93,0.497,3,0.6587,1,35,55.82,79.46
4260,49,56000.0,175,11.22,0.514,3,0.3377,0,95,20.94,30.21
4261,60,77200.0,148,24.11,1.014,5,0.4537,0,95,98.04,109.23
4262,74,69300.0,144,16.34,1.042,5,0.4049,0,95,65.98,57.31
4263,47,63900.0,182,11.18,1.319,8,0.3845,1,55,54.34,102.38
4264,70,64500.0,67,25.81,2.239,5,0.3546,0,95,230.15,236.82
4265,44,44800.0,119,23.37,0.504,2,0.2653,0,95,40.79,38.04
4266,47,70400.0,61,17.86,4.918,10,0.3867,0,95,357.15,371.32
4267,41,56100.0,481,15.67,1.06,17,0.428,0,55,78.23,66.21
4268,61,47200.0,910,15.83,0.692,21,0.5062,0,55,41.55,52.32
4269,75,90300.0,347,19.49,0.778,9,0.595,0,55,73.96,96.33
4270,52,66500.0,957,16.81,0.564,18,0.6361,1,55,37.06,95.98
4271,33,55800.0,301,20.62,0.797,8,0.3725,1,55,60.16,108.79
4272,37,89500.0,21,33.79,5.0,6,0.4897,0,95,681.29,673.52
4273,62,30000.0,149,12.73,2.416,12,0.2066,0,95,115.63,114.01
4274,86,97900.0,213,29.8,0.704,5,0.5998,1,55,88.91,150.67
4275,62,47900.0,234,18.95,0.897,7,0.3102,0,55,70.02,55.09
4276,48,68000.0,530,11.84,0.849,15,0.5159,1,55,36.98,88.88
4277,68,55300.0,265,18.17,1.472,13,0.3592,1,55,102.91,159.23
4278,51,44800.0,465,15.97,0.581,9,0.3571,0,55,30.13,45.67
4279,49,91400.0,207,31.03,1.884,13,0.559,1,55,242.09,315.71
4280,39,100800.0,177,32.65,0.508,3,0.6062,1,75,64.56,138.25
4281,79,65200.0,979,21.66,0.644,21,0.635,0,55,58.29,47.2
4282,18,64600.0,1100,25.76,0.736,27,0.6659,1,55,75.75,132.15
4283,69,69000.0,280,19.62,0.536,5,0.4445,0,55,40.37,42.13
4284,47,99700.0,694,30.55,0.821,19,0.7403,1,55,102.94,169.8
4285,48,30000.0,403,15.0,0.372,5,0.2632,0,55,26.42,21.98
4286,84,78700.0,541,27.29,0.776,14,0.5843,1,55,85.82,130.93
4287,43,47300.0,6,23.09,5.0,2,0.2501,0,95,460.29,460.17
4288,43,30000.0,64,18.08,2.812,6,0.1898,0,95,194.67,191.27
4289,53,57000.0,31,14.84,2.903,3,0.304,1,95,167.49,258.83
4290,62,105200.0,68,23.68,2.647,6,0.5996,0,75,248.28,239.59
4291,47,49600.0,253,21.2,0.593,5,0.3243,1,55,50.41,92.86
4292,28,76200.0,605,25.9,0.793,16,0.5887,0,55,68.24,74.35
4293,40,87200.0,20,23.87,1.5,1,0.4753,0,95,148.18,150.82
4294,77,69100.0,101,18.8,0.594,2,0.3909,1,95,47.24,134.2
4295,56,67700.0,143,21.11,1.049,5,0.3952,0,95,83.92,92.12
4296,63,30600.0,501,13.2,0.838,14,0.2906,1,55,36.92,73.49
4297,51,49200.0,30,16.02,1.0,1,0.2648,0,95,58.59,54.51
4298,44,81800.0,8,32.07,3.75,1,0.4386,1,95,470.46,567.61
4299,84,72100.0,271,18.44,0.664,6,0.4606,1,55,46.26,112.34
4300,52,72100.0,552,23.35,0.707,13,0.5478,0,55,64.6,59.04
4301,47,66200.0,116,20.69,1.293,5,0.3785,1,95,114.36,220.6
4302,74,114800.0,281,21.09,0.641,6,0.712,0,35,57.87,51.35
4303,43,53600.0,180,11.73,0.833,5,0.326,0,55,49.06,57.28
4304,45,96700.0,597,24.1,0.653,13,0.7012,1,55,63.85,135.67
4305,55,67800.0,272,10.41,1.103,10,0.4348,0,55,38.64,28.64
4306,55,100600.0,1100,34.24,0.845,31,0.8285,1,35,129.66,166.17
4307,59,40100.0,639,14.21,0.704,15,0.3806,0,55,37.47,42.87
4308,90,75900.0,779,19.17,1.078,28,0.6383,1,55,70.3,112.85
4309,61,57900.0,51,24.8,0.588,1,0.3141,1,95,60.09,159.42
4310,18,60500.0,215,18.37,1.116,8,0.3745,1,55,69.28,118.62
4311,61,91900.0,410,27.04,0.512,7,0.623,1,55,54.7,101.27
4312,56,73200.0,1100,18.12,0.818,30,0.7112,1,55,55.49,106.25
4313,56,90800.0,19,23.85,4.737,3,0.4971,1,95,456.1,546.14
4314,59,51700.0,176,22.6,0.17,1,0.3147,1,95,23.0,126.0
4315,55,47700.0,261,12.85,0.69,6,0.3163,0,55,32.87,32.86
4316,54,65100.0,105,22.4,2.286,8,0.3689,0,95,201.66,224.76
4317,65,66200.0,112,7.85,0.268,1,0.3773,0,95,14.48,9.12
4318,46,59300.0,129,25.22,0.93,4,0.3431,1,95,87.68,187.42
4319,39,41700.0,816,13.47,0.772,21,0.4434,1,55,42.11,95.6
4320,90,97200.0,81,24.15,0.741,2,0.5555,1,95,75.91,158.15
4321,43,55000.0,48,17.76,0.625,1,0.2981,0,95,38.08,53.98
4322,57,95300.0,9,19.42,5.0,3,0.5217,1,95,385.99,482.19
4323,30,60300.0,1073,13.79,0.755,27,0.6342,1,55,42.45,89.64
4324,57,79000.0,87,24.46,1.724,5,0.4459,0,95,179.32,183.32
4325,39,73500.0,277,23.87,0.866,8,0.471,1,55,73.01,138.34
4326,47,46100.0,552,12.49,0.761,14,0.3899,0,55,36.83,28.34
4327,73,76300.0,354,24.15,0.847,10,0.5122,0,55,92.65,93.15
4328,63,107100.0,152,28.85,0.197,1,0.6353,0,75,30.5,40.91
4329,65,72300.0,8,18.95,5.0,5,0.3822,1,95,376.8,473.45
4330,25,77900.0,127,15.22,0.472,2,0.4515,0,95,28.16,33.71
4331,86,85800.0,1100,22.68,0.709,26,0.7705,0,55,68.0,65.36
4332,35,67400.0,19,21.94,5.0,4,0.3573,0,95,442.64,426.91
4333,81,74100.0,396,20.82,0.833,11,0.5117,1,55,80.4,132.88
4334,72,79900.0,264,19.02,0.682,6,0.5063,1,55,60.94,110.33
4335,65,83000.0,21,24.78,2.857,2,0.4499,1,95,272.13,366.04
4336,40,33600.0,274,21.37,0.985,9,0.2495,0,55,71.44,65.94
4337,58,70800.0,242,16.77,0.744,6,0.4437,0,55,45.56,47.26
4338,47,59500.0,80,17.43,1.875,5,0.3306,0,95,115.9,112.44
4339,55,56800.0,58,32.24,0.517,1,0.3101,1,95,77.17,180.26
4340,51,91400.0,3,25.16,5.0,1,0.4958,1,95,491.23,592.39
4341,20,42600.0,1100,10.06,0.818,30,0.537,0,55,30.52,21.28
4342,74,39500.0,171,13.54,1.053,6,0.2527,0,95,50.06,62.63
4343,54,81500.0,934,18.44,0.546,17,0.7107,0,55,27.58,20.34
4344,47,33600.0,355,16.94,0.676,8,0.2688,0,55,55.25,44.01
4345,45,30000.0,531,16.04,0.565,10,0.2953,1,55,31.64,97.19
4346,61,85300.0,776,19.61,0.889,23,0.689,1,55,84.99,134.07
4347,40,65300.0,58,29.08,0.517,1,0.3566,0,95,71.38,72.36
4348,18,67500.0,210,20.55,1.286,9,0.4141,1,55,105.68,147.81
4349,62,57100.0,113,16.29,0.265,1,0.3266,1,95,0.51,91.85
4350,64,37700.0,352,9.55,0.852,10,0.2884,0,55,29.82,28.67
4351,52,39500.0,9,11.45,3.333,1,0.2165,0,95,170.94,167.01
4352,35,55300.0,265,12.06,1.698,15,0.3592,0,55,85.34,80.2
4353,57,38700.0,166,14.85,1.446,8,0.2478,0,95,84.55,84.96
4354,30,66400.0,108,15.54,1.667,6,0.3773,0,95,98.73,108.63
4355,38,51900.0,262,21.7,1.489,13,0.3394,0,55,136.34,126.93
4356,42,66300.0,265,17.02,0.792,7,0.4236,0,55,56.88,31.6
4357,69,71100.0,194,24.87,0.773,5,0.4309,1,55,79.17,146.56
4358,49,71900.0,298,23.24,0.705,7,0.4677,0,55,74.63,68.04
4359,47,73900.0,50,24.31,1.2,2,0.404,0,95,125.35,119.62
4360,88,64400.0,579,24.14,0.311,6,0.509,1,55,33.53,83.07
4361,61,70100.0,618,30.48,0.728,15,0.556,0,55,76.06,62.78
4362,61,71200.0,880,16.44,0.784,23,0.6406,1,55,43.7,94.75
4363,49,30000.0,364,18.73,0.742,9,0.2539,1,55,50.66,102.86
4364,45,76600.0,125,23.48,0.24,1,0.443,1,95,22.24,121.6
4365,18,60700.0,1100,24.42,0.736,27,0.6442,1,55,83.88,133.41
4366,71,80000.0,283,22.55,0.212,2,0.5128,0,55,35.54,11.13
4367,63,39600.0,228,21.82,1.447,11,0.2668,0,55,129.43,116.05
4368,52,57800.0,90,12.21,0.333,1,0.3241,0,95,20.67,31.82
4369,53,41700.0,334,11.23,0.18,2,0.3042,0,55,0.0,0.0
4370,68,83200.0,1100,19.63,0.736,27,0.759,1,55,54.41,114.87
4371,29,30300.0,273,14.17,1.099,10,0.2344,1,55,57.87,105.73
4372,45,43500.0,982,16.76,0.764,25,0.5059,1,55,46.13,109.25
4373,36,72400.0,716,17.16,0.628,15,0.5995,1,55,47.74,103.73
4374,85,57800.0,1100,13.72,0.682,25,0.6277,0,55,33.82,19.31
4375,70,48500.0,679,14.0,0.707,16,0.4426,0,55,24.43,12.72
4376,18,76600.0,163,12.94,0.552,3,0.4547,0,95,35.31,20.41
4377,29,79700.0,731,20.51,0.575,14,0.646,1,55,56.8,120.93
4378,53,79800.0,89,21.68,0.674,2,0.4514,1,95,60.76,143.17
4379,47,81200.0,27,24.39,1.111,1,0.4408,0,95,107.04,103.35
4380,32,55500.0,314,19.16,1.051,11,0.3745,0,55,73.35,72.55
4381,88,67300.0,520,29.06,0.923,16,0.5085,0,55,100.59,102.81
4382,60,52400.0,1012,21.92,0.652,22,0.5695,1,55,65.74,116.12
4383,63,70100.0,22,24.2,1.364,1,0.3735,0,95,126.05,110.29
4384,43,51500.0,215,19.55,0.558,4,0.3242,0,55,59.74,47.67
4385,67,58300.0,404,21.42,0.743,10,0.4178,1,55,71.26,115.74
4386,49,76400.0,129,20.36,0.93,4,0.443,1,95,78.46,146.97
4387,50,88900.0,582,23.83,0.825,16,0.6553,1,55,100.36,159.67
4388,65,75400.0,62,30.92,1.452,3,0.4166,1,95,189.79,289.84
4389,27,97100.0,862,24.21,0.905,26,0.7673,1,55,84.2,128.48
4390,82,55600.0,656,11.68,0.777,17,0.4789,0,55,28.11,41.16
4391,58,30000.0,168,17.98,0.179,1,0.2105,0,95,9.48,8.42
4392,77,84400.0,269,27.04,0.223,2,0.5355,1,55,23.3,86.77
4393,37,45200.0,64,17.55,3.281,7,0.254,1,95,224.26,327.02
4394,39,56100.0,980,9.02,0.796,26,0.582,0,55,19.72,18.38
4395,35,30000.0,259,20.93,0.811,7,0.2299,0,55,69.78,49.49
4396,59,46900.0,184,18.18,0.978,6,0.2919,0,55,78.23,80.22
4397,56,33700.0,785,13.5,0.764,20,0.3863,0,55,56.12,61.38
4398,47,54300.0,210,24.09,1.0,7,0.3381,1,55,96.97,145.45
4399,38,53300.0,34,7.87,0.882,1,0.2859,1,95,32.59,129.19
4400,33,62500.0,380,19.93,1.026,13,0.4358,1,55,66.98,121.7
4401,54,90800.0,113,20.92,0.265,1,0.5263,1,95,29.04,114.51
4402,47,77600.0,373,29.1,0.563,7,0.5261,1,55,57.46,111.46
4403,43,30000.0,274,15.71,0.219,2,0.2333,0,55,16.2,11.11
4404,81,83000.0,31,18.13,0.968,1,0.453,0,95,69.85,73.61
4405,54,67100.0,841,25.76,0.892,25,0.6055,0,55,89.98,84.08
4406,77,67300.0,349,7.8,0.602,7,0.4554,0,55,6.91,0.0
4407,46,62700.0,563,21.94,0.533,10,0.4936,1,55,40.72,79.34
4408,59,70100.0,1100,14.2,0.764,28,0.6953,1,55,35.76,112.82
4409,54,50300.0,314,15.23,0.573,6,0.3451,0,55,30.15,25.63
4410,26,55400.0,51,17.11,3.529,6,0.301,0,95,250.98,239.68
4411,79,94700.0,908,28.76,0.859,26,0.7669,1,55,96.0,157.03
4412,53,49800.0,948,28.49,0.633,20,0.534,1,55,66.75,123.62
4413,68,46000.0,103,8.0,0.583,2,0.2671,0,95,23.85,29.33
4414,42,61100.0,198,21.4,0.455,3,0.373,0,55,41.56,48.1
4415,52,40700.0,134,27.12,0.224,1,0.2496,0,95,40.56,51.53
4416,40,30000.0,105,11.64,0.571,2,0.1978,1,95,34.67,119.03
4417,76,62000.0,826,16.13,0.835,23,0.5706,0,55,37.96,39.43
4418,60,96400.0,83,25.64,0.723,2,0.5513,0,95,80.59,64.8
4419,61,65400.0,308,23.95,0.584,6,0.4313,0,55,61.44,58.37
4420,78,73400.0,135,24.3,0.222,1,0.4267,0,95,34.85,41.56
4421,75,30000.0,266,12.71,0.564,5,0.2315,0,55,27.09,18.13
4422,68,76800.0,1100,17.51,0.791,29,0.729,1,55,64.17,141.48
4423,31,62200.0,381,25.91,0.394,5,0.4342,0,55,38.0,38.18
4424,43,48600.0,231,13.42,1.299,10,0.3131,0,55,72.05,53.95
4425,38,65400.0,138,10.23,0.435,2,0.3803,0,95,9.36,16.41
4426,67,71000.0,467,13.38,0.771,12,0.5148,0,55,30.27,52.47
4427,58,43400.0,489,13.63,0.675,11,0.356,0,55,43.76,21.39
4428,31,67200.0,548,27.54,0.547,10,0.5166,0,55,60.29,67.43
4429,52,89500.0,164,17.48,0.915,5,0.5342,1,95,53.73,138.84
4430,30,55200.0,115,25.89,0.261,1,0.3169,0,95,33.55,33.0
4431,54,46600.0,134,23.52,0.224,1,0.2777,0,95,0.0,0.0
4432,27,55700.0,362,19.48,0.166,2,0.3898,1,55,6.46,69.99
4433,64,84700.0,482,9.96,0.996,16,0.6022,1,55,26.39,78.21
4434,61,40400.0,454,10.14,0.727,11,0.3296,1,55,39.08,105.68
4435,87,83500.0,300,19.36,1.1,11,0.5396,1,55,81.72,126.42
4436,69,53600.0,1100,26.69,0.791,29,0.6032,1,55,85.08,138.01
4437,48,68700.0,180,17.46,1.333,8,0.4122,1,55,95.53,127.39
4438,69,55900.0,1042,14.52,0.691,24,0.5995,1,55,46.6,127.58
4439,31,48300.0,227,18.19,0.264,2,0.3104,0,55,24.77,43.97
4440,39,93800.0,288,17.02,0.938,9,0.598,1,55,70.27,147.06
4441,61,36600.0,1100,15.37,0.764,28,0.5002,1,55,44.85,115.18
4442,18,67800.0,399,16.18,0.677,9,0.4739,0,55,50.64,44.73
4443,54,101200.0,895,38.62,0.838,25,0.7916,1,35,124.21,158.77
4444,38,76000.0,650,16.81,0.785,17,0.601,1,55,49.57,107.48
4445,57,37400.0,320,25.26,0.938,10,0.2788,1,55,82.48,141.23
4446,37,34500.0,239,9.47,0.377,3,0.2455,1,55,27.69,71.74
4447,62,50600.0,468,18.9,0.962,15,0.3914,0,55,64.78,53.32
4448,55,68300.0,457,22.75,0.722,11,0.495,1,55,76.99,118.62
4449,79,74500.0,783,21.88,0.881,23,0.6315,1,55,81.4,132.14
4450,55,38300.0,545,16.15,0.936,17,0.3434,1,55,62.06,113.86
4451,42,44100.0,260,20.92,1.038,9,0.2972,1,55,89.8,140.27
4452,51,47200.0,546,19.17,0.714,13,0.3946,0,55,46.23,48.74
4453,32,56600.0,212,17.63,0.991,7,0.3514,0,55,82.73,68.9
4454,62,108100.0,62,22.84,2.419,5,0.6148,0,75,218.11,209.56
4455,65,47400.0,432,16.28,0.903,13,0.3624,0,55,66.91,59.3
4456,90,51500.0,76,16.83,1.184,3,0.2875,0,95,75.36,83.55
4457,44,39000.0,39,14.86,2.308,3,0.2208,1,95,125.74,222.71
4458,50,77300.0,366,21.98,0.656,8,0.5221,1,55,73.54,131.92
4459,45,62100.0,433,12.27,1.039,15,0.4496,0,55,46.17,36.83
4460,59,47000.0,83,11.91,0.361,1,0.2671,0,95,20.89,21.3
4461,61,58600.0,433,22.95,0.762,11,0.4284,1,55,45.73,92.99
4462,54,48200.0,462,5.98,0.649,10,0.3756,0,55,14.96,7.55
4463,73,74800.0,183,27.21,0.492,3,0.4499,1,55,58.38,117.08
4464,45,119400.0,644,25.12,0.792,17,0.8131,1,35,80.72,109.25
4465,72,80000.0,32,30.35,0.938,1,0.4351,1,95,113.09,207.03
4466,64,64800.0,449,25.85,1.203,18,0.4711,0,55,122.7,120.0
4467,55,51000.0,30,16.01,1.0,1,0.2735,0,95,71.0,59.26
4468,50,35800.0,58,14.25,0.517,1,0.2115,0,95,19.12,13.34
4469,90,87400.0,119,31.08,0.252,1,0.5073,1,95,29.43,118.82
4470,41,76500.0,727,27.84,0.784,19,0.6267,1,55,98.78,149.97
4471,60,56200.0,36,23.29,3.333,4,0.3012,0,95,298.64,280.61
4472,42,87900.0,469,28.91,0.832,13,0.6171,1,55,95.36,143.07
4473,85,71400.0,328,15.27,1.189,13,0.474,1,55,63.8,127.92
4474,70,84300.0,18,23.67,1.667,1,0.4569,1,95,160.24,259.61
4475,43,68800.0,121,16.47,1.24,5,0.3951,1,95,81.96,172.96
4476,64,63100.0,699,13.9,0.73,17,0.5383,0,55,33.04,21.24
4477,59,45700.0,174,17.67,0.862,5,0.2833,0,95,61.12,62.12
4478,46,60100.0,645,16.95,0.884,19,0.5031,0,55,60.46,70.14
4479,68,85300.0,88,21.96,0.341,1,0.4848,1,95,25.08,135.25
4480,62,55700.0,499,15.85,1.082,18,0.4311,0,55,65.27,60.03
4481,59,75000.0,126,14.98,0.714,3,0.4336,1,95,37.6,122.0
4482,54,42100.0,76,24.8,0.395,1,0.2426,0,95,20.94,25.76
4483,62,82800.0,202,23.2,0.446,3,0.5049,0,55,48.8,52.4
4484,59,72400.0,351,13.65,0.769,9,0.4873,0,55,51.55,51.65
4485,56,40000.0,30,16.91,1.0,1,0.2231,0,95,53.64,47.29
4486,44,58100.0,140,26.32,0.214,1,0.3395,1,95,32.19,114.11
4487,84,90400.0,134,28.35,0.896,4,0.5304,0,95,104.82,111.56
4488,37,35000.0,106,12.66,0.283,1,0.2182,0,95,5.51,14.48
4489,62,43900.0,212,14.11,0.991,7,0.2839,0,55,54.26,50.66
4490,50,62500.0,24,14.59,1.25,1,0.3315,0,95,67.31,84.41
4491,85,115800.0,861,23.66,0.976,28,0.8391,1,35,99.76,137.12
4492,40,47900.0,462,13.88,0.844,13,0.3739,0,55,39.52,37.77
4493,43,73000.0,25,13.61,1.2,1,0.3913,1,95,82.31,165.48
4494,39,67300.0,67,17.88,1.791,4,0.3705,0,95,137.36,120.36
4495,60,53600.0,124,19.76,0.242,1,0.3109,0,95,9.33,4.21
4496,32,63800.0,167,17.5,0.539,3,0.3795,0,95,50.84,54.52
4497,47,54000.0,1100,19.19,0.9,33,0.6056,1,55,74.92,153.26
4498,18,50100.0,458,25.62,0.655,10,0.3855,0,55,65.92,66.6
4499,59,30900.0,56,23.81,0.536,1,0.1917,0,95,56.45,62.38
4500,46,62700.0,173,19.07,0.52,3,0.3749,0,95,47.06,38.79
4501,30,78900.0,181,26.24,1.492,9,0.4744,0,55,150.53,152.62
4502,73,69800.0,632,19.64,0.712,15,0.5585,1,55,62.61,118.39
4503,33,83500.0,195,20.09,0.154,1,0.507,1,55,8.91,54.46
4504,69,80000.0,270,16.42,1.556,14,0.5088,1,55,108.71,177.09
4505,43,61300.0,836,19.63,0.61,17,0.5695,1,55,46.81,100.47
4506,82,57200.0,134,24.0,0.672,3,0.3329,1,95,56.45,162.51
4507,68,57400.0,725,12.24,0.662,16,0.5114,1,55,37.45,92.55
4508,38,30700.0,226,13.17,0.531,4,0.2257,0,55,24.94,21.63
4509,39,56200.0,116,16.75,0.259,1,0.3226,0,95,18.59,10.78
4510,65,70100.0,238,21.75,0.504,4,0.4383,0,55,47.12,43.62
4511,51,100200.0,358,26.34,1.006,12,0.6551,1,35,117.75,167.39
4512,52,75500.0,343,24.01,0.262,3,0.5038,1,55,21.68,67.69
4513,77,51200.0,266,27.16,1.128,10,0.3366,0,55,115.76,122.42
4514,42,32200.0,68,10.48,2.206,5,0.199,1,95,105.64,197.53
4515,57,61100.0,970,14.54,0.804,26,0.6086,1,55,46.79,107.68
4516,71,85200.0,150,24.02,0.8,4,0.5034,1,95,72.5,169.57
4517,69,63200.0,393,26.74,0.84,11,0.444,1,55,92.74,134.41
4518,52,75800.0,337,14.06,1.157,13,0.5038,1,55,62.32,118.98
4519,50,60200.0,154,20.69,0.195,1,0.3552,0,95,14.0,35.65
4520,25,74100.0,888,20.11,0.811,24,0.6591,0,55,85.83,88.9
4521,37,30000.0,43,18.77,0.698,1,0.1858,0,95,44.5,53.77
4522,60,99700.0,221,28.1,1.086,8,0.6128,1,55,110.56,168.53
4523,53,41200.0,865,16.42,0.694,20,0.4554,1,55,55.39,118.27
4524,56,81900.0,18,24.72,5.0,3,0.4423,0,95,491.37,484.19
4525,73,62900.0,828,16.14,0.58,16,0.5767,1,55,40.0,93.78
4526,35,58600.0,202,22.79,0.149,1,0.3599,0,55,18.69,27.49
