customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome,predicted_cate
3465,63,30000.0,65,8.93,0.923,2,0.19,1,95,25.82,122.93,96.47461769782217
3466,90,48600.0,1100,25.02,0.845,31,0.5734,1,55,80.84,134.81,54.13880645780364
3467,78,43600.0,841,30.98,0.999,28,0.4627,0,55,131.6,136.37,53.74353216605572
3468,23,30000.0,150,13.95,0.2,1,0.2068,0,95,24.87,18.85,93.95563373854144
3469,79,46700.0,302,23.22,0.993,10,0.3221,0,55,95.26,93.3,55.72251094471252
3470,71,48900.0,282,8.99,0.957,9,0.3285,1,55,9.13,67.6,55.39677247569121
3471,29,50100.0,745,8.95,0.725,18,0.4727,0,55,17.02,32.39,54.78902835497298
3472,50,99600.0,223,20.96,0.269,2,0.6128,1,55,50.52,99.4,49.46490591611216
3473,74,63200.0,377,23.59,0.796,10,0.4391,0,55,76.37,67.52,54.87615877347591
3474,64,63300.0,54,19.5,4.444,8,0.3442,0,95,325.78,328.63,87.4283279110075
3475,33,71300.0,470,19.76,0.83,13,0.5175,0,55,84.59,96.66,53.342605133913445
3476,65,62000.0,128,12.85,0.234,1,0.3579,1,95,1.34,104.46,94.97116422329933
3477,19,66200.0,267,19.29,0.674,6,0.4236,0,55,56.59,56.81,54.203609582976625
3478,51,70100.0,322,17.3,0.466,5,0.4642,1,55,23.08,90.33,54.315843267356996
3479,74,71400.0,11,16.1,2.727,1,0.3778,1,95,193.24,270.13,86.25827373601528
3480,55,120000.0,116,22.96,1.293,5,0.6959,1,75,107.41,192.53,93.99980041996605
3481,47,82500.0,878,23.33,0.683,20,0.7013,1,55,59.06,110.91,53.14925646565547
3482,70,45300.0,203,13.19,0.148,1,0.2887,1,55,16.2,77.5,55.340911546568165
3483,72,76200.0,327,21.4,0.826,9,0.5032,1,55,66.28,131.36,54.33001619672439
3484,77,52800.0,34,9.07,0.882,1,0.2834,0,95,35.89,37.83,97.45891539062389
3485,70,77400.0,1100,24.13,0.682,25,0.7319,1,55,72.47,128.17,54.458698730480364
3486,73,39700.0,1100,17.16,0.682,25,0.5192,1,55,48.23,99.31,55.01025491513234
3487,67,44100.0,275,15.46,0.873,8,0.3012,1,55,45.1,117.01,55.04729655829905
3488,60,73200.0,12,21.79,2.5,1,0.3886,0,95,211.6,215.05,86.63733116797917
3489,57,86400.0,706,27.63,0.85,20,0.676,0,55,90.87,93.1,54.01745229321398
3490,51,74800.0,199,13.98,1.206,8,0.4548,0,55,72.14,87.23,54.66067297972275
3491,34,78700.0,117,22.14,0.513,2,0.4533,0,95,51.92,46.9,94.49438356893057
3492,39,69700.0,284,13.93,0.634,6,0.45,0,55,36.97,34.47,54.36467469199663
3493,50,67600.0,1100,20.58,0.764,28,0.6821,0,55,68.51,77.88,54.94357390579631
3494,59,55200.0,164,16.99,0.732,4,0.3303,0,95,37.01,54.76,94.30838789785275
3495,79,86900.0,84,22.91,0.357,1,0.4934,0,95,35.1,35.54,93.97393534922378
3496,54,86300.0,822,27.19,0.949,26,0.7063,1,55,102.69,161.56,53.16514953739939
3497,72,67100.0,272,24.16,0.993,9,0.4305,1,55,99.93,139.04,55.72016212744443
3498,73,66100.0,180,25.35,0.5,3,0.3968,0,55,56.72,69.54,55.9266524731568
3499,51,97600.0,271,22.66,0.111,1,0.6153,0,55,1.65,0.0,52.115884748689915
3500,65,66600.0,162,23.51,0.741,4,0.3944,0,95,68.8,63.41,95.5407506916013
3501,51,65800.0,242,22.4,0.496,4,0.4136,0,55,55.12,57.0,53.26432109240671
3502,77,79600.0,550,20.08,0.764,14,0.5924,1,55,63.8,112.31,54.5648850647233
3503,66,65100.0,84,20.35,0.357,1,0.3629,0,95,28.26,8.86,95.91898276631956
3504,35,43800.0,162,15.91,0.556,3,0.2709,1,95,25.64,108.28,93.4155266224429
3505,58,73500.0,561,28.0,0.695,13,0.5591,0,55,82.18,83.17,54.01253940901143
3506,83,69800.0,186,24.52,0.645,4,0.4206,1,55,52.14,122.1,53.36432151553778
3507,52,103100.0,535,23.79,0.729,13,0.7178,0,35,67.94,82.1,45.691514620340016
3508,63,83200.0,51,20.45,0.588,1,0.4604,1,95,44.17,142.99,94.70793207788275
3509,64,54300.0,278,22.93,1.295,12,0.3573,0,55,121.92,123.49,54.76048615725356
3510,37,76700.0,25,28.2,1.2,1,0.4131,0,95,130.57,138.55,94.97847542329674
3511,64,73300.0,297,22.57,0.505,5,0.476,1,55,42.96,111.22,53.7142696382876
3512,31,87700.0,29,26.45,1.034,1,0.4812,1,95,102.11,198.28,93.80232047714529
3513,44,51800.0,201,24.29,0.448,3,0.322,1,55,41.54,98.05,53.53572751920682
3514,73,72600.0,436,20.02,0.482,7,0.5149,0,55,40.32,42.35,54.08934841624375
3515,61,64100.0,282,20.03,1.064,10,0.4156,0,55,82.47,92.56,55.20192327627333
3516,50,65200.0,415,22.21,0.723,10,0.463,1,55,61.72,103.04,53.919598426370605
3517,63,48000.0,226,15.06,1.062,8,0.3086,0,55,65.29,65.45,54.94740883386033
3518,54,76900.0,26,30.03,5.0,5,0.4146,1,95,608.61,707.61,96.89474814348489
3519,55,73800.0,1079,18.88,0.667,24,0.7088,0,55,56.33,37.4,54.756679748155705
3520,66,94200.0,19,24.44,1.579,1,0.518,1,95,144.01,248.18,93.78510249666374
3521,43,62400.0,275,28.94,1.2,11,0.4033,1,55,145.05,210.81,54.5465710892789
3522,56,56600.0,652,9.18,0.782,17,0.4838,0,55,39.66,20.2,54.84469592685889
3523,50,80600.0,68,23.17,1.324,3,0.4498,0,95,128.35,124.22,94.97416098105589
3524,28,42900.0,813,13.13,0.849,23,0.4498,1,55,25.28,76.48,54.200559236289365
3525,39,84600.0,122,22.69,1.475,6,0.491,1,95,135.99,222.1,94.39441800620135
3526,82,93100.0,22,17.94,2.727,2,0.5122,0,95,206.76,199.25,86.36700190840935
3527,62,92800.0,3,22.07,5.0,4,0.5044,1,95,437.81,527.59,93.54298446935476
3528,32,68300.0,54,20.37,0.556,1,0.3725,0,95,68.5,74.6,96.4382581739485
3529,29,49600.0,612,18.63,0.833,17,0.4287,0,55,44.63,57.11,54.43907207919544
3530,53,66900.0,242,24.51,0.744,6,0.4202,1,55,74.11,134.63,53.45244390687372
3531,82,78400.0,285,10.14,1.053,10,0.5036,0,55,48.5,39.36,55.22280911951421
3532,52,52600.0,231,17.26,0.519,4,0.3346,0,55,37.21,45.12,53.973016474853836
3533,77,97400.0,307,23.74,0.293,3,0.6247,1,55,29.06,90.1,52.13794529189762
3534,61,78400.0,59,21.44,1.525,3,0.4337,1,95,122.46,188.13,95.35536986848287
3535,63,47900.0,83,17.35,0.361,1,0.2714,0,95,20.45,32.85,94.88627962127151
3536,32,99900.0,663,20.83,0.588,13,0.7338,1,55,53.58,109.92,47.4027182228223
3537,71,70200.0,101,12.8,1.782,6,0.3974,1,95,74.33,171.04,96.1088062301446
3538,49,40800.0,69,17.21,2.174,5,0.2352,0,95,156.9,139.47,94.04339999332912
3539,70,50600.0,626,12.62,0.719,15,0.4391,0,55,35.38,51.52,55.44965353611204
3540,41,93400.0,491,26.02,0.183,3,0.6548,0,55,23.46,26.83,54.65649920628838
3541,58,103900.0,615,20.9,0.829,17,0.7413,1,35,76.08,118.83,45.88022987484803
3542,61,87400.0,31,26.57,2.903,3,0.48,0,95,338.37,325.14,87.73124729706645
3543,52,92100.0,46,23.54,1.957,3,0.5135,0,95,195.46,200.58,94.55735951922537
3544,62,91900.0,349,23.86,0.86,10,0.605,1,55,72.46,132.78,53.81269296667857
3545,50,75700.0,258,20.12,0.698,6,0.4786,1,55,73.47,126.91,53.87800387298829
3546,44,69700.0,175,18.42,0.514,3,0.4167,0,95,16.16,3.23,95.06628877945502
3547,82,81700.0,414,21.09,0.507,7,0.5637,1,55,39.22,93.61,54.20523401182242
3548,73,84100.0,832,28.52,0.685,19,0.6976,1,55,79.53,124.98,53.73851931710298
3549,42,46800.0,417,9.35,0.791,11,0.3547,1,55,26.99,75.01,54.1532672154152
3550,65,82400.0,1095,19.12,0.767,28,0.7542,0,55,60.91,72.51,53.67673279427395
3551,42,93000.0,113,29.23,1.327,5,0.5398,1,95,153.8,249.67,94.99476785715586
3552,35,56700.0,85,22.6,0.353,1,0.3168,1,95,42.19,136.38,94.84907457063284
3553,73,62000.0,61,26.02,0.492,1,0.339,1,95,47.35,130.59,95.0236684560307
3554,26,69200.0,589,20.08,0.713,14,0.5416,0,55,56.34,55.89,54.34269767989886
3555,71,54600.0,896,11.6,0.636,19,0.5473,0,55,43.68,42.18,55.06116099169251
3556,51,36500.0,420,9.94,0.786,11,0.2998,0,55,39.0,29.18,54.2909545390945
3557,51,88300.0,24,21.75,1.25,1,0.4833,1,95,107.39,213.24,94.46019215182342
3558,62,56900.0,98,22.34,1.837,6,0.3214,1,95,167.93,273.3,95.81791639321808
3559,65,67400.0,10,18.84,3.0,1,0.3547,1,95,241.06,328.32,86.15703689340664
3560,41,49400.0,1100,15.75,0.873,32,0.5782,1,55,43.92,102.88,54.634581226939915
3561,67,94200.0,158,26.11,1.139,6,0.561,1,95,110.26,186.73,93.26466650623202
3562,57,83300.0,40,22.63,0.75,1,0.4576,1,95,63.29,161.48,94.53363449245536
3563,34,55700.0,387,16.15,1.24,16,0.3972,0,55,81.84,89.65,54.37096675555599
3564,52,39600.0,102,10.93,0.882,3,0.2372,0,95,46.31,35.08,96.21946761933204
3565,78,62300.0,1100,24.08,0.764,28,0.6532,0,55,67.47,67.62,54.64456391558457
3566,84,82800.0,388,27.66,0.773,10,0.5624,0,55,77.99,79.27,54.49950464453169
3567,67,71400.0,435,15.42,0.828,12,0.5073,0,55,40.58,69.47,54.19441009024152
3568,35,63300.0,303,17.48,0.891,9,0.4171,0,55,54.76,80.57,54.578632879298205
3569,63,71000.0,62,23.98,0.484,1,0.3905,0,95,41.18,44.4,95.93223023797745
3570,69,83700.0,31,16.87,0.968,1,0.4573,0,95,48.01,41.38,94.71270662325998
3571,67,66500.0,198,21.8,0.758,5,0.4045,1,55,61.61,119.05,53.75011769334725
3572,68,77100.0,991,19.93,0.817,27,0.703,1,55,56.74,123.0,54.35223978344807
3573,61,45500.0,4,10.74,5.0,2,0.2415,1,95,213.49,291.75,98.46032316044837
3574,54,118400.0,1100,36.65,0.764,28,0.8822,1,35,125.59,139.67,51.072878667289416
3575,45,57000.0,355,16.84,0.592,7,0.3954,0,55,27.13,15.67,54.49447564487586
3576,23,62900.0,108,22.06,0.278,1,0.3573,1,95,32.64,135.27,95.18797300621415
3577,61,78100.0,455,16.11,0.527,8,0.5545,0,55,47.3,55.51,53.72019602535284
3578,58,57000.0,125,26.31,1.2,5,0.3293,0,95,134.01,138.43,95.16575644205653
3579,64,67000.0,38,29.79,0.789,1,0.3604,0,95,96.76,107.86,95.36347165955324
3580,32,60300.0,190,11.53,0.632,4,0.3661,0,55,39.66,37.84,53.69295640752621
3581,66,48000.0,107,16.38,0.841,3,0.2779,1,95,60.17,152.46,94.43450145742538
3582,90,81200.0,1100,28.82,0.764,28,0.7499,1,55,96.96,155.81,53.43248450682442
3583,56,30600.0,121,12.25,0.744,3,0.2033,0,95,37.41,54.52,94.17802800127096
3584,54,101600.0,127,27.29,0.236,1,0.596,1,75,17.28,96.39,93.76218140995464
3585,60,82700.0,150,14.0,1.0,5,0.4881,0,95,65.31,64.35,94.40384246405887
3586,90,85400.0,386,18.87,0.699,9,0.5775,0,55,73.64,77.67,54.434917186741174
3587,38,30000.0,337,16.03,0.712,8,0.2476,0,55,42.93,57.16,54.26875169096415
3588,58,49000.0,868,14.4,0.864,25,0.5042,0,55,49.95,46.35,54.30595050941995
3589,41,91400.0,483,21.91,0.87,14,0.6413,1,55,77.14,127.66,53.50066559496729
3590,46,120000.0,33,20.42,0.909,1,0.6736,1,75,62.49,132.75,94.49969421151361
3591,54,89900.0,1017,26.76,0.737,25,0.7701,1,55,72.1,135.26,53.189017287404674
3592,78,91400.0,28,17.01,5.0,5,0.5036,0,95,342.64,334.84,93.4427806402707
3593,86,82200.0,62,30.03,0.484,1,0.4577,0,95,57.39,63.79,94.96272023851583
3594,63,48800.0,59,13.91,1.017,2,0.2699,0,95,56.72,42.01,94.6573499292526
3595,49,84700.0,740,26.71,0.811,20,0.6761,1,55,86.86,139.26,53.92406430115457
3596,90,48900.0,663,20.85,0.769,17,0.4401,1,55,63.2,117.62,54.97059479931165
3597,48,38200.0,562,10.8,0.694,13,0.3476,0,55,23.86,41.73,55.02644081559272
3598,45,36300.0,1100,12.57,0.682,25,0.4983,0,55,37.77,47.47,54.888262018196166
3599,25,79500.0,52,19.64,0.577,1,0.4382,1,95,47.96,139.4,95.2416016498837
3600,79,68600.0,5,18.34,5.0,2,0.3601,0,95,359.76,354.57,93.42877492636353
3601,71,70300.0,35,14.06,4.286,5,0.3785,0,95,244.36,237.62,86.51514167754394
3602,90,71700.0,97,23.42,0.309,1,0.4051,0,95,23.96,12.74,95.44154419076301
3603,31,36600.0,396,12.05,1.136,15,0.2941,0,55,59.98,76.14,54.476104677710744
3604,80,55900.0,442,17.81,0.679,10,0.4149,0,55,48.03,40.47,54.676208158688056
3605,56,52200.0,7,22.86,5.0,3,0.2737,0,95,460.35,477.56,93.37110202873536
3606,69,38300.0,611,18.6,0.638,13,0.3621,0,55,48.88,49.87,55.88961842054185
3607,27,48800.0,514,14.21,0.467,8,0.3944,1,55,26.09,80.27,54.703758932788254
3608,80,47300.0,112,22.3,0.268,1,0.2757,0,95,26.52,27.5,94.1636713361947
3609,68,79700.0,968,25.28,0.713,23,0.7103,1,55,78.84,145.94,53.60647128148703
3610,54,78700.0,617,18.28,0.827,17,0.6071,1,55,61.43,107.89,53.954263953336465
3611,66,40000.0,128,13.43,0.703,3,0.245,0,95,38.6,43.68,93.97554894279253
3612,42,56200.0,27,23.43,1.111,1,0.2988,0,95,101.29,100.9,95.50307975245231
3613,45,102000.0,211,29.19,1.28,9,0.6232,1,35,134.9,173.94,46.46940544708646
3614,47,42800.0,310,8.91,0.774,8,0.3036,0,55,27.86,25.81,54.59588532364008
3615,24,67800.0,49,15.14,1.224,2,0.3682,1,95,63.99,155.39,96.50741033893264
3616,70,70200.0,197,24.01,2.132,14,0.4263,1,55,200.23,260.48,54.40286227774886
3617,75,92000.0,699,17.93,0.73,17,0.7036,0,55,45.43,31.62,55.446032582684666
3618,43,68800.0,283,24.34,0.53,5,0.4442,1,55,45.86,114.8,53.52673279876212
3619,61,57100.0,661,28.24,0.817,18,0.4896,1,55,87.05,143.13,54.17973089326064
3620,50,65400.0,146,21.68,1.233,6,0.3826,0,95,110.81,105.32,96.20034140401597
3621,61,67900.0,713,15.57,0.799,19,0.5717,1,55,52.42,111.11,55.27414997865503
3622,44,60900.0,146,20.02,0.822,4,0.3569,0,95,66.71,59.77,94.45057724134466
3623,40,34300.0,681,20.32,0.925,21,0.3595,1,55,84.86,140.65,54.98147038689036
3624,73,94700.0,339,24.7,1.15,13,0.6184,1,55,138.09,193.94,54.27577396054174
3625,54,87200.0,40,25.5,0.75,1,0.4815,1,95,80.56,188.14,93.54032024723601
3626,89,49900.0,172,13.49,0.349,2,0.3042,0,95,26.1,28.88,94.10080791223552
3627,56,58900.0,594,15.22,0.808,16,0.4799,0,55,51.43,40.24,54.63310385169646
3628,39,57100.0,97,23.1,0.309,1,0.3222,0,95,33.74,39.55,94.67063130442043
3629,76,44900.0,613,13.17,0.881,18,0.401,1,55,33.42,95.63,55.044638733807055
3630,66,30000.0,41,2.0,1.463,2,0.1854,0,95,0.0,0.0,97.0675051235088
3631,67,53300.0,40,16.46,5.0,9,0.2874,0,95,312.29,300.41,93.26378770191577
3632,75,61500.0,226,20.8,1.327,10,0.3835,1,55,105.41,180.51,54.78875645535418
3633,44,32500.0,392,20.17,0.536,7,0.2726,0,55,54.18,50.86,54.3790754398599
3634,53,68300.0,677,28.47,0.665,15,0.5632,1,55,77.77,129.69,54.61598508415259
3635,52,88800.0,507,23.74,0.414,7,0.6334,0,55,36.19,35.84,53.924614639840826
3636,33,78300.0,458,25.04,0.328,5,0.5566,0,55,37.41,31.0,53.84721239448946
3637,51,61500.0,422,19.83,0.782,11,0.4426,0,55,64.85,47.13,54.14337479756685
3638,78,31000.0,124,16.42,0.242,1,0.2055,0,95,5.05,0.0,94.1509892243216
3639,59,80800.0,671,21.19,0.984,22,0.6351,1,55,87.15,135.77,54.6745841018171
3640,32,63500.0,157,21.46,1.338,7,0.3749,0,95,121.51,116.48,95.99085953462148
3641,29,68700.0,246,16.66,0.61,5,0.4323,0,55,57.46,49.76,53.96530520273842
3642,83,111300.0,625,36.6,0.72,15,0.7768,0,35,104.77,89.85,45.97893017163444
3643,53,47300.0,81,5.14,2.222,6,0.268,0,95,59.23,53.7,97.14130840366424
3644,44,30000.0,160,17.35,1.688,9,0.2089,1,95,113.91,220.06,94.91677031561379
3645,50,41900.0,133,17.88,0.226,1,0.2549,0,95,34.78,28.06,94.06987870187668
3646,30,70200.0,1100,22.39,0.655,24,0.6958,1,55,53.9,107.08,54.769331695377865
3647,79,70400.0,491,14.65,0.672,11,0.5185,0,55,44.52,58.96,54.68487959690123
3648,48,38100.0,128,7.32,0.938,4,0.2364,0,95,29.76,22.88,95.90686029610194
3649,78,39800.0,78,19.0,0.385,1,0.2328,0,95,41.18,71.75,94.54516533084518
3650,56,57800.0,103,25.38,1.165,4,0.3276,0,95,129.11,138.03,95.53714644701816
3651,79,43600.0,600,17.64,1.05,21,0.3895,1,55,65.75,121.52,55.580737791608094
3652,59,76700.0,175,25.53,0.171,1,0.459,1,95,14.77,107.29,93.70414827132342
3653,70,59400.0,91,16.62,0.33,1,0.333,1,95,38.95,147.37,95.26814172594734
3654,67,54200.0,671,19.79,0.581,13,0.4749,0,55,46.78,39.85,55.90994197897704
3655,66,51300.0,266,23.82,0.451,4,0.3372,1,55,49.48,100.16,53.772023549835446
3656,61,71700.0,566,19.19,0.689,13,0.5497,1,55,44.32,115.4,54.74372397689668
3657,51,65100.0,622,25.69,0.627,13,0.5267,1,55,62.46,113.71,54.51315741664937
3658,88,75800.0,269,13.2,0.892,8,0.4827,0,55,41.43,36.76,54.76310180154865
3659,40,65800.0,753,16.8,0.757,19,0.5713,0,55,58.28,51.65,54.894914533341016
3660,55,63500.0,116,22.25,1.034,4,0.363,0,95,97.93,78.6,96.02216201466044
3661,55,43300.0,13,26.01,2.308,1,0.2337,0,95,249.91,260.06,92.25789040946754
3662,62,51100.0,176,17.74,0.682,4,0.3116,0,95,39.71,39.28,93.71434135836932
3663,48,55300.0,199,13.13,0.603,4,0.3405,0,55,36.06,46.76,53.87117989126071
3664,60,109400.0,397,35.81,0.68,9,0.7144,1,35,97.56,130.88,45.691879374858786
3665,52,36100.0,292,14.78,0.925,9,0.2655,0,55,35.13,30.91,55.168909404902855
3666,28,50800.0,848,20.94,0.531,15,0.5091,0,55,48.18,41.55,54.45241926506977
3667,55,67100.0,1036,18.39,0.782,27,0.6618,1,55,67.86,129.7,54.79251671245396
3668,36,54800.0,348,18.93,0.517,6,0.3804,0,55,51.71,43.67,54.10653406475679
3669,26,81800.0,748,19.46,0.722,18,0.6625,1,55,55.92,114.76,54.46036697733961
3670,57,58900.0,1100,30.12,0.627,23,0.634,1,55,82.18,137.56,54.6701439229173
3671,63,61700.0,363,25.21,0.661,8,0.4257,0,55,71.02,60.59,54.25444806078876
3672,64,83900.0,190,31.43,0.947,6,0.5079,1,55,112.98,163.49,53.8868884923581
3673,65,105000.0,640,21.81,0.797,17,0.7523,1,35,62.36,97.46,46.0071434011781
3674,22,88000.0,761,14.07,0.591,15,0.6991,1,55,32.88,84.77,54.75865845816487
3675,32,57500.0,865,17.16,0.798,23,0.5554,0,55,52.89,71.84,54.373653455533734
3676,89,70800.0,39,33.2,3.077,4,0.3826,1,95,409.33,506.68,91.82049720084377
3677,37,62400.0,273,17.75,0.549,5,0.4027,0,55,35.64,33.68,54.35115033921961
3678,65,70100.0,228,25.77,0.789,6,0.4352,0,55,83.03,79.4,53.68361770295689
3679,43,44800.0,574,11.6,0.418,8,0.3888,1,55,10.86,63.57,54.86626043677863
3680,56,84900.0,272,18.59,0.441,4,0.5395,1,55,44.98,93.9,54.23434296623214
3681,44,67100.0,1100,19.67,0.764,28,0.6794,0,55,45.55,37.32,54.980222185008294
3682,65,66100.0,870,30.46,0.862,25,0.6083,0,55,104.38,110.36,53.87259353537613
3683,57,38700.0,4,21.31,5.0,1,0.2122,0,95,424.57,439.97,93.46545337690344
3684,47,64700.0,426,9.44,1.338,19,0.4633,0,55,49.44,44.93,54.49104768879376
3685,37,30000.0,234,17.83,0.897,7,0.2245,0,55,57.22,61.52,55.094506730228034
3686,60,53800.0,129,12.33,0.233,1,0.3133,0,95,0.0,0.0,94.48976145556497
3687,34,49000.0,578,13.94,0.934,18,0.4148,0,55,54.0,55.04,54.78807267340481
3688,62,72400.0,201,23.41,0.149,1,0.4409,1,55,12.31,54.23,54.675032676190035
3689,90,111500.0,218,33.72,0.826,6,0.6782,0,35,114.49,105.95,45.99763499474231
3690,78,81600.0,236,28.99,0.381,3,0.5081,0,55,30.98,22.09,53.89818945421766
3691,67,97800.0,573,26.33,0.524,10,0.7006,1,55,68.92,122.47,50.7876082306171
3692,54,78300.0,254,23.47,1.063,9,0.4934,1,55,99.16,142.46,54.500380795722336
3693,22,82000.0,20,29.03,1.5,1,0.4435,1,95,149.85,222.44,94.7916189268305
3694,33,99600.0,589,17.06,1.019,20,0.7139,1,55,71.05,112.35,48.38924732100163
3695,77,54000.0,406,27.24,0.517,7,0.3929,1,55,52.56,105.81,54.45252291359901
3696,42,45700.0,57,13.18,0.526,1,0.2547,1,95,18.66,105.74,94.27143430811674
3697,43,76600.0,147,22.79,0.408,2,0.4498,0,95,47.05,41.26,94.33709027032695
3698,52,64300.0,273,17.16,1.648,15,0.414,1,55,120.56,178.2,54.923730181177476
3699,37,66000.0,603,14.12,0.896,18,0.5263,0,55,53.34,45.13,54.13576927786413
3700,34,55600.0,107,20.65,1.121,4,0.3169,0,95,93.21,92.41,94.99559380723446
3701,54,52300.0,1100,19.03,0.791,29,0.5955,1,55,64.25,140.62,54.46214589369873
3702,40,96000.0,103,23.87,0.291,1,0.555,1,95,15.16,106.35,93.7764841713777
3703,42,39300.0,86,15.13,3.488,10,0.2323,1,95,212.63,305.57,85.80012468423152
3704,42,76800.0,1076,29.15,0.781,28,0.7231,1,55,100.97,159.77,54.17727074325535
3705,64,77800.0,911,32.63,0.79,24,0.6855,1,55,111.43,158.25,53.32701709448643
3706,51,31000.0,110,20.91,1.636,6,0.2027,0,95,128.43,122.51,95.10388987702002
3707,52,47000.0,360,18.44,0.417,5,0.3397,0,55,32.24,31.29,54.08476892623059
3708,65,53100.0,592,9.78,0.608,12,0.4438,0,55,14.8,16.74,55.31148927772436
3709,53,76500.0,9,24.61,3.333,1,0.4071,0,95,329.36,320.05,85.72281999769598
3710,50,56300.0,259,21.8,1.042,9,0.3632,1,55,84.84,145.43,55.20022293056632
3711,63,64800.0,531,23.58,0.508,9,0.4965,1,55,40.95,111.42,54.605519460460535
3712,66,36600.0,1100,9.79,0.736,27,0.5002,0,55,31.69,12.56,54.834183433219884
3713,52,113200.0,432,31.23,0.694,10,0.7415,0,35,80.89,84.8,45.687472095520164
3714,56,66700.0,68,27.81,0.441,1,0.3674,0,95,42.7,41.79,95.34368043395747
3715,42,72900.0,2,16.02,5.0,1,0.3839,0,95,323.21,320.24,93.45238298539296
3716,40,50600.0,57,21.01,1.579,3,0.2782,0,95,120.85,124.11,95.37680834301275
3717,68,53900.0,607,14.03,0.544,11,0.4533,1,55,27.95,96.75,55.35310076900647
3718,63,106800.0,339,25.5,1.15,13,0.6858,1,35,105.0,142.57,46.5346802272391
3719,63,30000.0,284,9.76,0.951,9,0.2355,1,55,26.29,90.88,55.34250765269213
3720,60,71900.0,722,19.03,0.789,19,0.5984,0,55,69.42,69.03,54.73549418158682
3721,56,39800.0,296,14.26,0.709,7,0.2847,0,55,37.11,40.76,54.48710476869454
3722,67,58900.0,34,20.9,0.882,1,0.3148,1,95,68.0,157.56,95.83815279565685
3723,71,54800.0,270,22.67,0.556,5,0.3578,1,55,57.23,112.6,53.95337149638364
3724,70,47300.0,944,23.18,0.794,25,0.5174,1,55,86.55,138.83,54.422377865209015
3725,53,65300.0,46,16.54,0.652,1,0.3531,1,95,45.15,141.22,96.05440585874997
3726,79,30000.0,1100,16.3,0.764,28,0.4597,1,55,57.98,96.43,54.719474286066955
3727,59,59200.0,743,13.39,0.646,16,0.528,1,55,30.19,74.04,55.622473006626436
3728,66,65300.0,75,19.24,1.2,3,0.3614,0,95,92.79,104.67,96.52175804860182
3729,60,37500.0,58,15.84,1.552,3,0.2185,0,95,98.39,112.33,94.77664755971412
3730,59,97600.0,672,20.03,0.536,12,0.7248,0,55,45.54,28.22,51.768670410740086
3731,42,49900.0,1100,20.28,0.764,28,0.5812,1,55,69.69,119.02,54.50048201920055
3732,67,62400.0,2,18.58,5.0,1,0.3249,0,95,359.84,352.37,93.4037427029776
3733,90,59600.0,368,19.71,0.326,4,0.4147,0,55,18.58,21.11,55.522273402855724
3734,49,62100.0,259,25.44,0.579,5,0.3968,0,55,55.04,54.2,53.125059229933505
3735,56,92700.0,138,21.77,2.609,12,0.5457,0,95,219.43,226.23,86.33546046298822
3736,47,115300.0,100,31.55,1.5,5,0.6664,0,75,191.14,177.63,94.61066513114885
3737,47,79100.0,50,29.08,3.0,5,0.4352,0,95,350.7,354.2,91.93138490387837
3738,81,93000.0,168,30.86,1.071,6,0.5568,1,95,132.67,224.33,94.98563781778353
3739,44,98800.0,744,23.88,0.766,19,0.748,1,55,69.95,117.57,49.45273337555284
3740,47,68600.0,39,15.43,3.077,4,0.3699,1,95,200.69,300.11,86.27066122250552
3741,28,92600.0,996,20.34,0.693,23,0.7771,1,55,58.12,110.64,53.54073423932441
3742,42,79000.0,416,13.92,0.865,12,0.5479,1,55,46.96,100.95,53.62219251807969
3743,26,62200.0,25,22.76,4.8,4,0.3301,0,95,437.52,450.89,92.13291293352006
3744,66,74600.0,531,24.93,0.847,15,0.5566,1,55,90.42,146.13,54.08442587718685
3745,90,33800.0,156,15.66,1.538,8,0.2239,0,95,98.05,117.5,94.73986683858368
3746,49,69900.0,190,13.6,0.789,5,0.4224,0,55,36.01,12.71,54.04339669943408
3747,27,30000.0,371,12.67,1.132,14,0.2556,0,55,71.47,71.38,54.33704224329274
3748,70,33900.0,339,21.99,0.708,8,0.2664,0,55,65.97,54.86,54.43756157730795
3749,43,66700.0,1100,23.05,0.927,34,0.6773,1,55,76.25,121.97,54.76702596870356
3750,77,46000.0,562,20.82,0.854,16,0.3923,1,55,56.59,105.04,54.54362258513936
3751,50,63900.0,266,36.13,0.564,5,0.4095,0,55,87.02,96.25,53.41718244443081
3752,44,65700.0,206,21.5,0.291,2,0.4022,0,55,35.37,31.3,55.01865853974325
3753,52,68200.0,145,9.44,0.207,1,0.3987,0,95,11.43,0.02,98.31537304818198
3754,68,48600.0,10,11.78,3.0,1,0.2571,0,95,146.26,152.86,87.34572720856139
3755,51,83100.0,698,23.99,0.731,17,0.6557,1,55,75.25,118.43,54.21266914560922
3756,47,61500.0,154,19.32,0.195,1,0.3625,0,95,15.11,31.83,94.38575073948282
3757,52,73700.0,452,20.2,0.996,15,0.5267,0,55,67.02,54.11,55.14090030782295
3758,33,35500.0,264,14.55,0.795,7,0.256,0,55,40.68,37.8,54.6222722817917
3759,62,62700.0,555,15.48,0.757,14,0.4911,1,55,53.23,127.47,55.11720747215014
