gender,age,person,became_member_on,income,treatment,outcome,discount_attributed_spend,tenure_days,total_transactions,avg_spend,purchase_frequency,is_missing_demographics
F,72,5d2f087490ac4617a10bf9a9febc75b5,2017-09-22,109000.0,1,120.57000000000001,99.25,307,5.0,24.114,0.489,False
F,70,5c3b7c7a7f104adea1b558ab2ad6e3ef,2016-12-21,59000.0,1,270.82,20.42,582,18.0,15.045555555555556,0.928,False
M,52,9066f87282d546eaa100c21bcd4aa3d4,2017-10-07,59000.0,1,124.73,0.0,292,12.0,10.394166666666667,1.233,False
M,54,0a3fe7f225ef42798190a1654b9a43ac,2018-01-19,61000.0,1,15.36,11.32,188,7.0,2.1942857142857144,1.117,False
F,84,6bbba83ef9204264a0ad9e9a73153886,2017-04-25,61000.0,1,189.0,23.92,457,13.0,14.538461538461538,0.853,False
F,46,9196c2bfb739494f902a13bab46199d2,2017-07-02,65000.0,1,286.83,16.77,389,17.0,16.87235294117647,1.311,False
M,71,3381f8550e8944c89cdadf97a3461823,2017-03-31,52000.0,1,67.24000000000001,67.24000000000001,482,4.0,16.810000000000002,0.249,False
F,49,b4fab356e0a94cd3912b53c475573909,2016-10-06,56000.0,1,147.69,96.05,658,11.0,13.426363636363636,0.502,False
F,64,2457e3daf5e74fbbbdfe90f2b2ee8212,2017-10-27,55000.0,1,21.84,0.0,272,2.0,10.92,0.221,False
F,21,8c598297a58842a2a8bc90253d39b5e7,2018-06-18,59000.0,1,179.16,106.42,38,15.0,11.943999999999999,11.842,False
F,78,979166cfc1034fb19adbe7b4c8485712,2017-12-23,82000.0,1,66.39,19.11,215,3.0,22.13,0.419,False
M,58,f1c3358fb6894c7eaacd3915f65da066,2016-03-07,87000.0,1,285.81,226.07999999999998,871,13.0,21.985384615384614,0.448,False
M,72,54e7916b52204385a432562ababa6cc3,2013-11-19,58000.0,0,113.01,0.0,1710,9.0,12.556666666666667,0.158,False
M,42,51440246462b4043a92cf168fc7d50db,2016-10-09,67000.0,1,224.0,73.23,655,12.0,18.666666666666668,0.55,False
F,38,e0fdbcd8ffe04287949d04efeab61be5,2018-01-28,49000.0,1,135.24,31.71,179,10.0,13.524000000000001,1.676,False
F,27,d0364573196344df9de76b5a5ddbf6bc,2018-04-11,70000.0,1,33.39,11.5,106,8.0,4.17375,2.264,False
M,53,1aff8e2861e24253adb452503d372850,2017-10-06,57000.0,1,0.0,0.0,293,0.0,0.0,0.0,False
F,71,48e8eebb89814e9495460ebe04734cf8,2016-07-02,81000.0,1,80.98,11.78,754,4.0,20.245,0.159,False
M,41,bacc303abb13474eb0794e50916ce582,2018-02-07,73000.0,0,46.14,0.0,169,3.0,15.38,0.533,False
M,51,d03e159b7fbd4da9a87fd265f02720a0,2016-11-14,63000.0,1,76.92,21.200000000000003,619,20.0,3.846,0.969,False
F,41,a6493baaa4fa49c39953bd0acc458d74,2017-11-12,91000.0,1,86.89999999999999,0.0,256,3.0,28.966666666666665,0.352,False
M,53,4e6bbe4637574c219d97b8eb0436bec7,2018-02-07,105000.0,0,63.550000000000004,0.0,169,3.0,21.183333333333334,0.533,False
F,80,610196ade89b4e45bf7c07f18c403071,2018-06-19,53000.0,1,36.84,22.45,37,4.0,9.21,3.243,False
M,46,d2b4cfebde454279aab4ae5979f19483,2015-08-04,66000.0,1,194.07,74.86,1087,14.0,13.862142857142857,0.386,False
M,66,ae794740ec2c4d2aaa30a6ced332a745,2016-10-22,43000.0,1,160.47,110.24000000000001,642,13.0,12.343846153846155,0.607,False
F,39,f1afe0c2b7894a29a4b021fcafcba060,2017-10-06,73000.0,1,96.71000000000001,30.71,293,6.0,16.118333333333336,0.614,False
M,71,15e53cabc5a2440faa9c4a03de081b49,2017-11-02,48000.0,1,26.14,0.0,266,8.0,3.2675,0.902,False
F,92,14ccd761d68248979e0fb857ae5e9aa5,2018-07-16,78000.0,1,87.39,11.63,10,5.0,17.478,5.0,False
F,20,83f56199b07249b69029948015cdf146,2017-12-25,74000.0,1,180.95,42.120000000000005,213,10.0,18.095,1.408,False
M,58,3a298dbf99ef4a23b9b46a1500e56101,2016-09-12,118000.0,0,149.38,0.0,682,6.0,24.896666666666665,0.264,False
M,58,0f876bcb1d2f48b9bb905d31e72ea01c,2017-08-31,74000.0,1,18.03,0.0,329,9.0,2.0033333333333334,0.821,False
M,24,c19bbec83bac41c8a08751286f2a7e27,2018-03-19,59000.0,1,30.16,6.97,129,6.0,5.026666666666666,1.395,False
F,53,8422ffcfcd22449d9fb004a0dd26aac9,2018-04-30,70000.0,1,24.1,0.0,87,2.0,12.05,0.69,False
M,65,4c91a808ad98436d80e12c92a6d23dd7,2015-12-02,65000.0,1,113.36,42.74,967,7.0,16.194285714285716,0.217,False
F,70,395e0cbee77f4249900b23f277424691,2017-09-20,85000.0,1,97.94,97.94,309,5.0,19.588,0.485,False
F,59,05a009c95e8d477cbed5c1661343bbb9,2018-05-01,81000.0,1,83.21000000000001,0.0,86,4.0,20.802500000000002,1.395,False
M,35,375043f439a44a65b4fec6e5a0a5a63b,2016-07-19,65000.0,1,13.52,0.0,737,6.0,2.2533333333333334,0.244,False
F,78,ee9227fb8452414c91f06eb25c29d474,2018-01-12,84000.0,0,71.00999999999999,0.0,195,3.0,23.669999999999998,0.462,False
F,70,596596b70ca8479fa54cb1a2fa3959fe,2015-08-19,35000.0,1,115.0,95.28,1072,14.0,8.214285714285714,0.392,False
M,39,77ee9531c0934d6f9f1bf7e10f02a5f7,2017-08-08,57000.0,0,45.25,0.0,352,14.0,3.232142857142857,1.193,False
M,26,190fcd45fd074de8b41531fc6ffa6f42,2017-07-25,33000.0,1,27.4,0.0,366,12.0,2.283333333333333,0.984,False
F,57,ce4772ada41e477695b2cab7425b1be3,2018-05-20,87000.0,1,39.85,26.6,67,2.0,19.925,0.896,False
M,90,be248a405efe444ca315aeea99c47d6a,2017-11-29,34000.0,1,10.4,2.9699999999999998,239,5.0,2.08,0.628,False
M,27,9ba2de5e616d470ca1aa3a7e4ca18a95,2018-07-03,41000.0,1,10.1,0.0,23,5.0,2.02,5.0,False
F,92,2b45d1b9f77440538af83122e3d14a6c,2016-03-12,65000.0,1,70.29,9.58,866,23.0,3.0560869565217392,0.797,False
M,47,0bfbcb94ca614b198f1786bd29fc9b4b,2017-08-21,74000.0,0,66.80000000000001,0.0,339,4.0,16.700000000000003,0.354,False
M,65,924dd5009ef945d6816d0577cdcc0cd5,2017-06-02,67000.0,1,104.92,67.95,419,6.0,17.486666666666668,0.43,False
F,29,7c04f1c0d5764d878c4301062c245ecd,2015-08-08,45000.0,0,503.95,0.0,1083,19.0,26.523684210526316,0.526,False
M,44,77caa79f70754278b0b1fdd68e7796b9,2017-10-25,69000.0,1,18.78,0.0,274,1.0,18.78,0.109,False
M,56,2997992e556b44cf9a69bbf92bf35690,2017-10-20,111000.0,1,99.45,33.79,279,4.0,24.8625,0.43,False
M,58,237e788a772b49eeaf825faa1ad6838b,2017-10-15,41000.0,1,5.78,2.45,284,5.0,1.1560000000000001,0.528,False
M,58,47d694f8d8ad41b69fc1b6dd2fe2a5ce,2017-09-08,46000.0,1,120.93,21.34,321,11.0,10.993636363636364,1.028,False
M,41,1ab040cd863d4f5284899e8e3a29fea9,2018-02-05,55000.0,1,176.56,150.60999999999999,171,14.0,12.611428571428572,2.456,False
M,71,0c8e04f373a04738969178acc25b3238,2018-03-01,43000.0,1,12.97,0.0,147,3.0,4.323333333333333,0.612,False
F,69,6960918e3a944a9687ed10c529f5e7eb,2015-10-09,61000.0,1,210.47,99.96000000000001,1021,13.0,16.19,0.382,False
F,59,7dc97406d2ff4ae4a9fc049d988e9c15,2016-01-29,80000.0,1,149.36,49.82000000000001,909,7.0,21.337142857142858,0.231,False
F,76,3ec0c229ed4f423aa2b5fbf55593a8e2,2017-10-28,103000.0,1,0.0,0.0,271,0.0,0.0,0.0,False
M,48,51cc938740184e4a8eaf3423dc4fb662,2018-05-11,52000.0,1,21.15,3.7,76,8.0,2.64375,3.158,False
F,54,7774e6b6c61f4691bbe22622ebfe2679,2017-09-28,93000.0,1,80.08,0.0,301,3.0,26.69333333333333,0.299,False
M,41,9e7dc72c57bd4116afe26ff053425b2c,2018-01-23,72000.0,1,33.66,23.65,184,9.0,3.7399999999999998,1.467,False
M,54,744da648d82d4ba0be8126168402496d,2017-07-28,45000.0,1,28.779999999999998,0.0,363,7.0,4.111428571428571,0.579,False
M,50,704bff5432104453be90144d46323275,2014-09-19,84000.0,1,116.38,61.599999999999994,1406,6.0,19.396666666666665,0.128,False
F,65,b7bbde316be54f6f9100f8ec7d7e3dbc,2016-01-17,43000.0,1,484.62,17.55,921,14.0,34.61571428571428,0.456,False
F,64,e68a086b7a6a4dc3b900ee06c6a38fe6,2016-06-21,95000.0,1,372.36,246.14000000000001,765,15.0,24.824,0.588,False
M,52,b2aaf8311ae9422981ded134c2bbbc34,2014-07-09,67000.0,1,76.59,15.799999999999999,1478,6.0,12.765,0.122,False
M,47,df6455c3563f467bb74f1c17e84cc83d,2017-01-08,51000.0,1,111.61,67.21000000000001,564,11.0,10.146363636363636,0.585,False
M,62,96773545b9b6444a8101a49de8d476e5,2018-01-25,65000.0,1,34.15,0.0,182,2.0,17.075,0.33,False
F,63,5625e7a083cc42079b2cd60831d81e94,2016-02-16,83000.0,1,107.34,43.42,891,5.0,21.468,0.168,False
F,48,274d1c34654b44e18c63042367453f60,2016-02-09,42000.0,1,163.98,107.09,898,13.0,12.613846153846152,0.434,False
F,63,c1e530e252504ec99e7c4ff9efeb4df1,2017-04-29,115000.0,1,170.53,77.05,453,7.0,24.361428571428572,0.464,False
F,48,eeb598ca6cc14ea483e1efb0ae419dd8,2016-04-02,38000.0,1,134.82,0.0,845,15.0,8.988,0.533,False
F,69,8f9fea78ec2e4ee1aaa3c4e692f3a083,2017-10-22,66000.0,1,0.0,0.0,277,0.0,0.0,0.0,False
M,42,39d43317563d4e11b71d5e514f08860e,2017-12-10,68000.0,0,112.00999999999999,0.0,228,6.0,18.668333333333333,0.789,False
M,25,7685603a1b034f12b5b682f483c316d6,2017-11-19,35000.0,1,33.29,27.71,249,13.0,2.560769230769231,1.566,False
F,68,6ba58d2b211847d999213ea0b56b7f6a,2018-06-18,95000.0,1,25.07,0.0,38,1.0,25.07,0.789,False
M,65,eac8836953ef4c78bcca69583c21fb87,2018-05-02,60000.0,1,621.52,153.66,85,12.0,51.79333333333333,4.235,False
M,45,cd1c1a96627846e28dc05b1121029f5a,2018-03-01,36000.0,1,10.1,1.83,147,4.0,2.525,0.816,False
F,82,9db461d6bafe42cfbe9cab24154530a7,2018-07-10,74000.0,1,73.14,0.0,16,3.0,24.38,3.0,False
M,85,824359f40dec4e3e93835b62d466efbb,2016-06-25,60000.0,1,70.05,56.59,761,19.0,3.6868421052631577,0.749,False
M,83,8f3fad8b7e00406bb946952b213105be,2018-01-04,70000.0,0,13.4,0.0,203,2.0,6.7,0.296,False
F,76,fd7ac6a24ecd4f9c87e1a0423e2d975d,2018-02-18,38000.0,1,25.52,12.100000000000001,158,9.0,2.8355555555555556,1.709,False
F,52,ea5f5cd2fa5242fdae1cfa08626579a9,2017-01-23,33000.0,1,124.38,82.47,549,13.0,9.567692307692308,0.71,False
M,67,e4ccfd59ceb94a75a5eee46d968eeb72,2018-01-20,52000.0,1,37.269999999999996,0.0,187,2.0,18.634999999999998,0.321,False
M,51,d95c38564046425b85ba31737bae897d,2018-03-05,74000.0,1,17.74,0.0,143,5.0,3.5479999999999996,1.049,False
F,69,bfe8855ff5f34cf6a8e7ce556b0e7e73,2015-12-02,56000.0,1,104.82,65.14,967,7.0,14.974285714285713,0.217,False
M,50,28be7b9a77ee43569a5f7773127fc47b,2018-07-19,51000.0,0,23.78,0.0,7,9.0,2.6422222222222222,9.0,False
F,42,b0f0522ce7b3432aaa2abf9c508465f4,2018-02-03,46000.0,0,20.94,0.0,173,7.0,2.9914285714285715,1.214,False
M,60,d4db8719ee8f42dda253ee9ddd3e9cab,2017-12-05,97000.0,1,88.15,47.31,233,4.0,22.0375,0.515,False
M,61,af3fb8f091f44fd58d0d1f31a6d74f98,2015-10-29,64000.0,1,51.43,26.53,1001,15.0,3.4286666666666665,0.45,False
F,75,eb840b33e9444cb39fdb065552843660,2018-01-06,57000.0,1,178.28,98.71,201,12.0,14.856666666666667,1.791,False
F,31,8473f9b56d92467c98e27741cb144838,2018-04-05,71000.0,1,17.93,0.0,112,5.0,3.586,1.339,False
M,26,8ef02a08de334e00aed132b660069a6e,2018-07-21,42000.0,0,6.87,0.0,5,5.0,1.374,5.0,False
F,50,197d46b7352e44868664494da872267d,2017-11-23,63000.0,1,29.66,0.0,245,11.0,2.6963636363636363,1.347,False
M,53,6d6463d70635442d80d99dcca6a47133,2017-04-03,53000.0,0,93.91,0.0,479,8.0,11.73875,0.501,False
F,62,e5321ed1b91147fa9b9726216bc132ce,2016-05-31,77000.0,1,41.96,0.0,786,2.0,20.98,0.076,False
F,59,37f7b59a483e4201bf5fc0d99978622f,2015-08-29,55000.0,1,151.3,115.6,1062,11.0,13.754545454545456,0.311,False
M,31,ddb2ffbeab064891be8cd73cff081b5d,2018-06-01,53000.0,1,20.380000000000003,5.02,55,5.0,4.0760000000000005,2.727,False
M,45,acde96bfd1604c58a3f539029f98f122,2018-05-05,52000.0,1,30.3,19.02,82,11.0,2.7545454545454544,4.024,False
F,86,9643b1f0557945f2940b96743fd128e4,2017-11-05,70000.0,1,176.04999999999998,57.519999999999996,263,10.0,17.604999999999997,1.141,False
F,29,3ec9fd96e0024dd396c0f0492db033b2,2018-06-20,53000.0,1,21.259999999999998,0.0,36,5.0,4.252,4.167,False
M,43,0dc5a10c6c654387b7e1298724a464e1,2017-08-13,43000.0,1,22.509999999999998,1.99,347,7.0,3.2157142857142853,0.605,False
M,69,f9ac59e4aac74b66b322ff9e9eaf9aba,2016-09-30,51000.0,0,162.69,0.0,664,14.0,11.620714285714286,0.633,False
M,52,ce8792a594d94b0d8636afb5ea1099fb,2017-08-16,41000.0,1,89.15,10.969999999999999,344,10.0,8.915000000000001,0.872,False
F,52,5ccc9ec750834277812d9a81d44debb7,2016-05-29,51000.0,1,244.53,203.0,788,20.0,12.2265,0.761,False
M,56,85f1eddf0c854c5abc0b92fbd7fc9dc2,2018-07-07,41000.0,1,3.45,0.0,19,3.0,1.1500000000000001,3.0,False
M,56,941494c5f20a482bbfe46fcb54543d66,2018-07-14,33000.0,1,13.34,0.0,12,5.0,2.668,5.0,False
M,68,a1895cf557204035971a47a40fa3546f,2017-06-03,119000.0,1,103.50999999999999,0.0,418,4.0,25.877499999999998,0.287,False
M,69,158bda11c34644708c175d7bb5f5c20e,2017-03-24,46000.0,1,120.21000000000001,5.55,489,13.0,9.246923076923078,0.798,False
M,61,553f27ac698849a9995b114817e85818,2018-06-12,94000.0,1,92.02,39.54,44,3.0,30.673333333333332,2.045,False
F,71,3c6a74ea7f044bfb99291be2a38e4607,2018-02-11,63000.0,1,0.0,0.0,165,0.0,0.0,0.0,False
M,78,aa8159bbe9134ccfb6d7807714c8ea19,2018-03-19,52000.0,1,47.07,41.019999999999996,129,5.0,9.414,1.163,False
F,22,b1dbb320a2484f40824363fd4be52e1f,2017-11-16,72000.0,1,26.740000000000002,18.95,252,6.0,4.456666666666667,0.714,False
M,65,7fb6bf3c081b41ceb3609d53c87110d7,2015-10-16,33000.0,1,24.96,0.0,1014,15.0,1.6640000000000001,0.444,False
F,60,cc80480892f04ee0acabe628560965db,2016-07-26,80000.0,1,196.22,81.23,730,9.0,21.802222222222223,0.37,False
M,59,3095383d82d44cd1bbbdc09170c5b8ac,2018-01-11,71000.0,1,75.31,40.53,196,4.0,18.8275,0.612,False
F,55,3920a1ca88314ed499376cd42514e6ab,2016-07-22,109000.0,1,142.82999999999998,24.79,734,6.0,23.804999999999996,0.245,False
M,64,a5e5775db2d543128d8057c39ac59396,2017-11-18,67000.0,1,10.18,10.18,250,4.0,2.545,0.48,False
M,63,3eff72c196ce4c02bd4e8bf216f76e8e,2017-09-17,53000.0,1,137.75,58.17,312,9.0,15.305555555555555,0.865,False
M,46,eb8c6c64e7ca49168f5ba2c13cffccd8,2016-09-14,72000.0,1,48.89,27.96,680,14.0,3.492142857142857,0.618,False
F,52,346ca0b690b44443a4fc2bd747964066,2016-04-08,85000.0,1,139.92,120.69,839,6.0,23.319999999999997,0.215,False
M,59,b694ab6e982a4734be5bb6e0e7ec6e25,2017-06-04,70000.0,1,16.07,0.0,417,1.0,16.07,0.072,False
F,50,3a5f7dc3827a479d90069e3cae0d4d54,2014-11-12,87000.0,0,122.49000000000001,0.0,1352,5.0,24.498,0.111,False
M,70,0217c4393fd54e74a523b63c0fcc3da5,2016-03-20,64000.0,1,230.21,0.0,858,13.0,17.70846153846154,0.455,False
F,61,03887756866f4ea9b74b7e1b83ffac44,2017-09-26,61000.0,1,251.76999999999998,20.34,303,17.0,14.809999999999999,1.683,False
F,55,e648d51c487040748182aad1201ce7a3,2018-04-19,82000.0,1,70.48,27.66,98,3.0,23.493333333333336,0.918,False
F,75,8c49d9e01b4449f5bff7120b7adddd21,2017-12-06,78000.0,1,83.72,12.18,232,4.0,20.93,0.517,False
F,50,2eede32dd09743bdb5e6143dd8db7b10,2017-03-28,62000.0,1,149.92,99.24,485,10.0,14.991999999999999,0.619,False
M,20,01784d3e205548a594ba3fcdbdaaf17d,2016-01-02,43000.0,1,151.83,0.0,936,13.0,11.67923076923077,0.417,False
M,62,a67060333adb4e4aa700c015850e2002,2016-08-02,94000.0,1,57.35,23.97,723,2.0,28.675,0.083,False
M,65,040704e99ab84cd08977858fab9b9276,2017-12-17,88000.0,1,144.32,31.57,221,7.0,20.617142857142856,0.95,False
M,51,356470bccf484ce5a626f5122852087e,2017-11-11,80000.0,1,180.52,158.95,257,9.0,20.05777777777778,1.051,False
F,67,f0c8862f53e9488fabaa3d1b44352b18,2017-12-11,76000.0,1,116.57,45.510000000000005,227,5.0,23.314,0.661,False
M,67,6613c82a3acd4cbca267d7b056b35780,2016-07-22,38000.0,1,11.25,0.0,734,5.0,2.25,0.204,False
F,27,19b675ce8cea454d8b849fbff3c0ff75,2017-11-17,73000.0,1,308.89,0.0,251,16.0,19.305625,1.912,False
F,61,b292985f7c7d4175b725530abc07e624,2015-12-26,77000.0,1,108.87,0.0,943,5.0,21.774,0.159,False
M,30,2101e44b28084a37b9021a15902c629d,2013-08-24,48000.0,1,53.769999999999996,2.8200000000000003,1797,19.0,2.8299999999999996,0.317,False
F,67,e63dd565899644a491a9f0148297d36d,2017-05-24,66000.0,1,68.21,3.94,428,18.0,3.789444444444444,1.262,False
M,54,194db18d77dd4fbda2ab91114be082a7,2017-07-02,90000.0,1,183.2,47.239999999999995,389,8.0,22.9,0.617,False
M,29,297a08c1d05b405496e2c42bf2ea21d6,2016-09-21,54000.0,0,111.92,0.0,673,8.0,13.99,0.357,False
F,54,332451cecb364d3b90c53a5e683c6234,2015-12-08,91000.0,1,169.73,105.32,961,7.0,24.247142857142855,0.219,False
F,33,47c3bbca508b4069b009c676c7260b52,2017-05-25,52000.0,1,113.64,39.24,427,10.0,11.364,0.703,False
M,40,34c9104c14094b4bae602630e09021cf,2016-10-09,34000.0,1,42.93,10.48,655,15.0,2.862,0.687,False
F,68,34033bd14aa2441f944909a4906c23c5,2016-11-29,87000.0,1,82.06,0.0,604,4.0,20.515,0.199,False
M,40,a54f2fe8cd524ee0b7211a2dd6e5dec8,2015-05-28,33000.0,1,87.94000000000001,10.73,1155,13.0,6.764615384615386,0.338,False
F,76,92fac38e00eb4fa1920e6eefa6165099,2017-08-08,68000.0,1,11.08,0.0,352,4.0,2.77,0.341,False
F,47,acbb7d6d1efe410e897e0ac4a26d7bb0,2014-09-13,88000.0,1,107.36,28.36,1412,4.0,26.84,0.085,False
F,64,a55acf4fede04caba13806d9ac1eb405,2018-04-14,85000.0,1,71.06,12.63,103,4.0,17.765,1.165,False
F,51,ea6946e978374cd3a2d9257c32e235ae,2017-10-26,61000.0,1,14.55,8.08,273,7.0,2.0785714285714287,0.769,False
F,65,29074c62ec28408e94c2bfe22e6e2c37,2017-11-13,73000.0,0,124.48,0.0,255,7.0,17.782857142857143,0.824,False
M,37,442f3da7855f4086ab047ee5d69e30f3,2016-04-19,86000.0,1,175.09,112.48,828,7.0,25.012857142857143,0.254,False
M,53,e5a2b468613a4218b0cae03d47a02e23,2016-08-17,89000.0,1,250.61,121.5,708,10.0,25.061,0.424,False
M,48,baee294f84ec4a059c92e36df084e206,2017-12-01,98000.0,1,72.59,0.0,237,3.0,24.19666666666667,0.38,False
F,66,73d249175a594096b82528817cb483db,2017-06-25,90000.0,1,164.38,20.09,396,8.0,20.5475,0.606,False
M,72,d0855d0668ad42379707f39d97ceec20,2018-01-18,73000.0,1,31.82,0.0,189,2.0,15.91,0.317,False
M,71,9fa98f3b811645c895447491eb12883a,2016-08-15,78000.0,1,150.21,104.27000000000001,710,7.0,21.458571428571428,0.296,False
O,64,b921da52262d412b93e0e49f8dcf8658,2017-12-09,65000.0,1,78.57,19.06,229,5.0,15.713999999999999,0.655,False
M,55,94a610479f514b9f854edb94aa106f71,2017-10-11,70000.0,0,25.25,0.0,288,2.0,12.625,0.208,False
F,21,6b2b97b27010464eb55e3c9ce06ec585,2016-09-05,69000.0,0,770.67,0.0,689,13.0,59.28230769230769,0.566,False
M,40,a952125da83b42648838f79b5ea62b91,2018-06-29,32000.0,1,29.939999999999998,12.99,27,6.0,4.989999999999999,6.0,False
M,72,22d072830a384100928fbbc313e6184a,2013-09-06,31000.0,1,51.45,10.02,1784,15.0,3.43,0.252,False
M,58,5dc54e027521458c8f26c15633d374ff,2015-12-18,93000.0,1,247.44,152.47,951,10.0,24.744,0.315,False
M,24,02e2211319524b9e8bd09794d00d8513,2016-11-20,73000.0,1,65.97,22.25,613,15.0,4.398,0.734,False
F,56,09926978a42248f08791fe53fc7ac085,2016-04-07,110000.0,1,143.31,143.31,840,6.0,23.885,0.214,False
M,59,f8f93bb8fed449d5afb965e6f93fe107,2016-05-24,85000.0,1,94.32,48.92,793,4.0,23.58,0.151,False
M,60,abc4d6e1c8564532a878308c2aa5ec76,2017-08-15,86000.0,1,147.52,62.459999999999994,345,7.0,21.074285714285715,0.609,False
F,65,8b368de8525b4af69cfe1e06a191bb95,2016-01-27,68000.0,1,238.74,0.0,911,14.0,17.052857142857142,0.461,False
M,74,10cdcf9677bf4ee382d6395f4715686a,2017-02-17,85000.0,1,248.41,78.07,524,10.0,24.841,0.573,False
M,46,e7f6dc2a3bb7493ca35cebbbe6e444bb,2013-09-12,39000.0,1,27.86,11.73,1778,14.0,1.99,0.236,False
F,52,72badd9799484051b932f217a75f11b5,2017-11-06,92000.0,1,85.56,0.0,262,3.0,28.52,0.344,False
M,74,6be5ebbe8b2e420c88437abc6d92b00b,2018-03-22,35000.0,1,0.0,0.0,126,0.0,0.0,0.0,False
M,46,8319fc0fd5294e6daf21fe0b1116c71e,2018-03-15,38000.0,0,2.94,0.0,133,2.0,1.47,0.451,False
M,33,8fb9ce41cedb4a34bcbb56836d3bf622,2015-04-28,63000.0,1,161.78,0.0,1185,11.0,14.707272727272727,0.278,False
F,80,65792a70a5174dd484ef549a6bab7db4,2016-09-12,38000.0,0,121.08,0.0,682,13.0,9.313846153846153,0.572,False
M,49,dd4a3c60f7d946589c1d30d8c413424c,2017-09-09,47000.0,1,28.340000000000003,5.25,320,7.0,4.048571428571429,0.656,False
F,41,0ec30c57402945a6af2418582bf2c570,2017-12-22,67000.0,1,29.799999999999997,0.0,216,2.0,14.899999999999999,0.278,False
M,67,95ef73ccde5740e5ba055c9ff322ae68,2016-06-01,108000.0,1,161.44,74.82,785,6.0,26.906666666666666,0.229,False
M,74,53879247fce049dd9e8d55da657fe9a1,2016-12-20,70000.0,1,128.22,27.23,583,7.0,18.31714285714286,0.36,False
F,88,e9f332161dd842eaaf32252c8c231e6d,2017-05-16,50000.0,1,138.95,40.62,436,10.0,13.895,0.688,False
M,50,a94c6c131ec94ba3945d3e906c4b14b8,2014-11-19,61000.0,1,199.19,199.19,1345,11.0,18.10818181818182,0.245,False
F,47,fb1b036d2ecd4464a17f5f31da0a828e,2015-12-11,55000.0,1,111.06,0.0,958,9.0,12.34,0.282,False
M,66,37aa48f7035f4b808d8292f5c95fd55f,2016-02-18,40000.0,1,97.09,73.51,889,11.0,8.826363636363636,0.371,False
M,20,5a2b2d10e2de43d3bb4bb67d8ce3b1df,2017-09-01,35000.0,1,11.98,0.0,328,7.0,1.7114285714285715,0.64,False
M,80,14a38d48392643d1b31ac56ec7d7ad00,2013-10-29,42000.0,1,50.28,0.0,1731,14.0,3.5914285714285716,0.243,False
M,58,c4150791dafa49c2ba566784a59e59ec,2018-03-11,77000.0,1,44.51,22.86,137,2.0,22.255,0.438,False
M,48,e82e13fed553421fb052ca438c7fd43f,2017-10-05,91000.0,1,38.75,17.37,294,2.0,19.375,0.204,False
M,36,2f7c926f7ef44165b0e2b635ea745af7,2014-11-08,32000.0,1,49.0,19.88,1356,16.0,3.0625,0.354,False
F,60,abf604534dfe455aad2007cb8ff18420,2015-08-22,108000.0,0,119.28999999999999,0.0,1069,4.0,29.822499999999998,0.112,False
M,77,ffe5257abf8840b395e1ee6b29894637,2017-08-22,75000.0,1,63.49,0.0,338,3.0,21.163333333333334,0.266,False
F,76,8d402bd58f15462c833bb29c30c9fccf,2017-09-29,55000.0,1,6.08,0.0,300,3.0,2.026666666666667,0.3,False
M,27,f3b9b9a4adfb432dbb1d572aff469e99,2017-05-19,34000.0,1,100.31,87.85,433,12.0,8.359166666666667,0.831,False
M,26,02abd909ebc94aca8766f3f0ee39db80,2018-02-22,61000.0,1,126.42,19.450000000000003,154,8.0,15.8025,1.558,False
M,28,ffac285a64714aca8efd8d61a5606e84,2017-10-22,36000.0,0,9.629999999999999,0.0,277,3.0,3.2099999999999995,0.325,False
M,53,9ceb61240a224e9698fcbdae9164e843,2014-12-15,57000.0,1,56.52,16.35,1319,17.0,3.324705882352941,0.387,False
F,57,abfb871cab3b4fb4a0e7be1ed5a2ac35,2017-04-26,85000.0,1,178.58,85.71000000000001,456,8.0,22.3225,0.526,False
M,63,b5ab65ab4b194ac2909bf47bc4d87c8c,2017-10-01,34000.0,1,10.21,1.85,298,5.0,2.0420000000000003,0.503,False
O,53,63538502f7df49bfac67cf4088784d1a,2017-08-28,68000.0,1,185.93,56.42,332,12.0,15.494166666666667,1.084,False
M,65,d4c4f37033e047339d27c2a01bfd6e01,2017-12-07,58000.0,1,4.84,1.3,231,3.0,1.6133333333333333,0.39,False
M,33,4207564081d246028df41d9dc0f4f6e5,2016-08-21,49000.0,0,33.129999999999995,0.0,704,11.0,3.0118181818181813,0.469,False
F,72,ee349702b3984aa3a79bd507cd1a3fbe,2017-10-11,61000.0,1,20.07,10.92,288,8.0,2.50875,0.833,False
M,18,f68b320c815e4ce0a9ce55da0f1009bc,2017-10-25,51000.0,1,212.04,65.34,274,16.0,13.2525,1.752,False
M,49,d404110ac63349a3972ef63e74490154,2017-08-29,53000.0,1,86.14,36.73,331,6.0,14.356666666666667,0.544,False
F,42,9abfe56184f4404f912a912f156d81a5,2017-07-31,46000.0,1,25.53,25.53,360,3.0,8.51,0.25,False
F,50,d26928c65ad441b1a82619348bd72b45,2016-03-26,78000.0,0,230.24,0.0,852,12.0,19.186666666666667,0.423,False
M,51,ff4e747db62441979fbbc18d871c42b1,2017-03-04,59000.0,1,236.22,159.28,509,17.0,13.895294117647058,1.002,False
M,19,5cd966bc5ef04cb6b3aaad696d06444f,2014-08-19,39000.0,1,43.91,10.14,1437,16.0,2.744375,0.334,False
